DESCRIPTION,FAMILY_ID,Arabidopsis,Cacao,Peach,Castor bean,Cassava,Poplar,Rice,Brachypodium,Sorghum,Setaria,Banana,Loblolly pine,Sugar pine,Norway spruce,Douglas-fir,Moss
OG0005711,4411,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0
OG0005712,4412,1,2,2,1,2,4,1,1,1,1,2,1,1,1,0,3
OG0005713,4413,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1
OG0005714,4414,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1
OG0005715,4415,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,3
OG0005716,4416,1,1,1,1,1,1,3,1,1,1,2,1,0,1,1,6
OG0005717,4417,2,1,1,1,1,2,2,2,3,3,1,1,1,1,1,1
OG0005718,4418,1,2,1,1,2,3,2,2,2,2,2,1,1,1,1,0
OG0005719,4419,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1
OG0005720,4420,2,1,1,1,2,2,1,1,1,2,1,0,1,2,1,2
OG0005721,4421,1,1,1,1,2,3,2,1,3,3,2,1,1,1,0,0
OG0005722,4422,1,1,1,1,1,2,2,1,2,1,1,3,2,1,1,1
OG0005724,4423,2,2,2,2,3,3,1,1,1,1,2,0,0,4,0,0
OG0005725,4424,1,1,2,2,3,2,1,1,1,1,2,2,2,2,0,1
OG0005726,4425,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1
OG0005727,4426,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2
OG0005728,4427,2,2,2,2,3,2,2,2,2,1,4,0,0,0,0,0
OG0005729,4428,1,1,1,1,2,2,1,1,1,1,2,1,2,3,1,0
OG0005730,4429,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2
OG0005731,4430,1,1,1,1,1,1,2,2,2,2,2,1,0,1,1,1
OG0005732,4431,2,1,1,2,3,2,1,1,1,1,2,1,0,1,1,2
OG0005733,4432,1,1,1,1,1,4,1,1,1,1,2,2,0,2,2,1
OG0005734,4433,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2
OG0005735,4434,1,2,1,2,3,3,1,1,1,1,2,1,1,1,1,0
OG0005736,4435,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,3
OG0005737,4436,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
OG0005738,4437,3,1,1,1,1,2,1,1,1,1,4,1,2,2,1,1
OG0005739,4438,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3
OG0005740,4439,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1
OG0005741,4440,1,1,1,1,1,1,1,2,1,2,2,0,1,1,1,2
OG0005742,4441,2,1,1,1,2,2,1,1,1,1,3,0,1,1,1,3
OG0005743,4442,2,1,2,1,1,2,2,1,1,1,2,1,1,2,0,4
OG0005744,4443,1,2,3,1,1,2,0,1,1,1,2,2,1,2,2,2
OG0005745,4444,2,1,1,1,3,1,1,1,1,1,2,2,2,2,2,1
OG0005746,4445,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2
OG0005747,4446,2,1,1,1,2,1,1,1,2,1,1,1,4,1,1,2
OG0005748,4447,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1
OG0005749,4448,1,1,1,1,2,3,1,1,2,2,3,1,0,1,1,3
OG0005750,4449,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
OG0005751,4450,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0
OG0005752,4451,1,1,3,1,2,3,1,1,1,1,2,2,1,1,1,1
OG0005753,4452,1,1,1,1,1,2,1,1,1,1,1,0,2,2,0,1
OG0005754,4453,1,1,1,1,2,2,0,1,1,1,1,2,3,1,1,1
OG0005755,4454,1,1,2,1,2,1,1,1,1,1,2,1,0,2,1,1
OG0005757,4455,1,1,1,1,2,2,1,1,1,1,8,0,0,1,0,2
OG0005758,4456,2,1,3,1,2,2,1,1,1,1,1,1,2,1,1,2
OG0005759,4457,1,2,1,1,2,3,2,2,2,2,3,0,0,0,1,1
OG0005760,4458,1,1,1,1,1,2,1,1,1,1,3,3,1,2,1,2
OG0005761,4459,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,4
OG0005762,4460,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,3
OG0005763,4461,2,1,1,1,3,2,1,2,2,2,1,1,0,1,0,0
OG0005764,4462,2,1,1,1,2,3,1,1,1,2,1,1,1,2,2,2
OG0005765,4463,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2
OG0005766,4464,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,0
OG0005767,4465,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
OG0005768,4466,1,1,1,1,2,2,1,1,1,1,3,1,2,2,3,1
OG0005769,4467,1,1,1,1,2,1,2,2,2,2,3,2,0,1,0,2
OG0005770,4468,2,1,1,1,1,2,1,1,2,1,1,1,3,1,1,3
OG0005771,4469,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2
OG0005772,4470,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2
OG0005773,4471,1,1,1,1,1,2,1,1,1,2,2,2,2,0,1,1
OG0005774,4472,1,1,1,1,2,2,1,1,1,1,1,1,0,3,1,2
OG0005775,4473,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,2
OG0005776,4474,2,1,1,1,2,2,2,2,2,2,2,2,0,1,2,0
OG0005777,4475,1,1,1,1,1,2,1,1,1,1,1,2,2,3,1,2
OG0005778,4476,1,2,2,2,2,3,1,1,1,1,2,1,1,1,1,0
OG0005779,4477,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,4
OG0005780,4478,1,1,1,2,1,2,1,1,1,1,2,2,1,3,2,1
OG0005781,4479,1,2,1,1,2,2,2,1,2,2,3,1,1,1,1,0
OG0005782,4480,1,1,1,1,1,2,2,2,2,2,1,2,2,1,3,0
OG0005783,4481,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1
OG0005784,4482,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2
OG0005785,4483,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2
OG0005786,4484,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2
OG0005787,4485,1,1,1,1,2,2,2,2,2,2,2,1,0,2,1,2
OG0005788,4486,2,1,1,1,2,2,1,1,1,1,7,0,1,1,0,0
OG0005789,4487,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,2
OG0005790,4488,1,1,1,4,1,1,1,1,1,1,1,0,1,2,1,1
OG0005791,4489,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,4
OG0005792,4490,1,1,1,1,1,1,2,1,2,2,1,0,0,1,2,1
OG0005793,4491,1,1,1,1,0,1,2,1,1,1,2,2,4,3,0,0
OG0005794,4492,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,2
OG0005795,4493,1,2,1,1,2,2,1,1,1,1,2,2,0,2,1,2
OG0005796,4494,2,1,1,1,1,2,1,1,0,1,3,2,2,3,0,2
OG0005797,4495,1,1,1,1,2,2,0,1,1,1,1,1,0,2,7,1
OG0005798,4496,2,1,1,1,1,2,2,2,2,2,3,1,1,1,2,0
OG0005799,4497,1,1,1,1,2,1,2,2,1,1,2,1,0,5,1,2
OG0005800,4498,1,1,1,1,2,1,1,3,1,1,2,1,1,2,2,2
OG0005801,4499,1,1,1,1,2,2,2,3,4,4,2,1,0,0,0,0
OG0005802,4500,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1
OG0005803,4501,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1
OG0005804,4502,1,1,1,1,2,1,2,2,1,1,2,3,0,2,0,0
OG0005805,4503,1,1,1,2,2,3,3,3,2,2,2,0,0,0,0,0
OG0005806,4504,1,2,2,1,2,1,1,1,1,1,2,1,2,3,1,2
OG0005807,4505,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4
OG0005808,4506,1,1,1,1,1,2,2,2,2,2,2,1,1,3,1,1
OG0005809,4507,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,0
OG0005810,4508,2,2,2,2,2,4,3,3,1,2,1,0,0,0,0,0
OG0005811,4509,1,1,1,1,2,1,1,1,1,1,1,2,2,2,3,1
OG0005812,4510,2,2,2,1,2,2,1,1,2,1,1,0,1,3,0,1
OG0005813,4511,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,1
OG0005814,4512,1,1,1,1,1,1,2,2,2,2,1,1,1,2,0,1
OG0005815,4513,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,1
OG0005816,4514,1,1,1,1,1,2,1,1,1,1,1,1,1,1,8,1
OG0005817,4515,1,1,1,1,1,1,1,1,1,1,1,0,5,1,2,1
OG0005818,4516,1,1,1,1,1,1,1,1,1,1,2,0,5,0,1,1
OG0005819,4517,1,2,2,2,2,1,1,1,1,0,1,2,3,3,2,0
OG0005823,4518,0,2,2,2,2,3,1,1,1,1,1,1,1,1,1,0
OG0005824,4519,0,1,1,1,1,3,1,1,1,1,1,1,3,4,1,0
OG0005828,4520,0,0,3,1,0,0,2,3,2,2,1,4,1,1,1,0
OG0005830,4521,0,2,2,2,3,3,1,1,1,1,2,1,1,1,1,0
OG0005831,4522,0,1,2,2,2,1,1,1,1,1,1,0,6,1,1,3
OG0005833,4523,0,1,0,1,1,1,1,1,1,1,1,1,3,1,3,2
OG0005860,4524,3,0,0,0,0,1,3,6,3,1,1,1,0,1,1,1
OG0005862,4525,2,1,1,1,1,2,1,1,1,1,5,1,1,1,1,2
OG0005863,4526,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2
OG0005864,4527,2,1,1,1,2,1,1,1,1,1,2,2,0,2,2,2
OG0005865,4528,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1
OG0005867,4529,2,2,1,1,1,1,2,2,2,2,3,1,1,1,1,0
OG0005868,4530,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,3
OG0005869,4531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0005870,4532,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1
OG0005873,4533,1,1,1,1,1,2,2,2,2,2,1,1,2,1,0,1
OG0005874,4534,1,2,2,1,3,2,2,1,1,1,2,1,1,1,1,1
OG0005875,4535,2,1,1,1,1,2,2,1,1,1,3,1,2,1,1,2
OG0005876,4536,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1
OG0005877,4537,2,1,1,1,1,1,1,1,1,2,2,1,1,3,0,2
OG0005878,4538,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2
OG0005879,4539,2,1,1,1,1,2,0,1,1,1,2,1,0,1,1,0
OG0005880,4540,2,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1
OG0005881,4541,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5
OG0005882,4542,1,1,1,1,2,2,2,2,2,2,7,0,0,0,0,0
OG0005883,4543,1,1,2,2,2,2,2,2,2,2,1,1,0,2,0,1
OG0005885,4544,2,1,1,1,2,2,1,0,1,1,0,5,2,2,0,1
OG0005886,4545,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2
OG0005887,4546,1,1,1,1,1,1,1,1,1,1,1,0,1,2,6,2
OG0005888,4547,1,1,1,1,1,1,1,1,1,1,2,0,5,2,1,1
OG0005889,4548,1,3,3,2,3,4,1,1,1,1,3,0,0,0,0,0
OG0005890,4549,1,1,1,1,1,1,1,1,1,1,1,1,7,1,0,1
OG0005891,4550,3,2,2,2,6,1,1,1,1,1,2,0,0,0,0,0
OG0005892,4551,2,1,2,1,1,2,1,3,1,0,2,2,2,1,1,1
OG0005893,4552,1,1,1,3,2,2,1,1,2,1,1,0,2,1,1,1
OG0005894,4553,1,1,1,1,1,0,2,1,1,2,1,4,1,1,0,0
OG0005895,4554,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1
OG0005896,4555,3,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1
OG0005897,4556,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1
OG0005898,4557,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,0
OG0005899,4558,2,1,1,1,1,1,2,2,2,2,4,1,1,1,1,0
OG0005900,4559,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,2
OG0005901,4560,1,1,1,3,1,2,2,1,1,1,1,1,1,2,1,1
OG0005902,4561,2,2,1,1,2,1,1,1,1,1,4,1,1,1,1,2
OG0005903,4562,2,2,2,1,2,2,1,2,1,1,2,1,1,1,0,2
OG0005904,4563,3,1,1,1,2,2,2,2,2,2,5,0,0,0,0,0
OG0005905,4564,2,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1
OG0005906,4565,1,1,1,1,1,2,1,1,1,2,1,2,0,2,2,1
OG0005907,4566,1,1,1,1,1,2,1,1,1,1,1,2,4,1,2,2
OG0005908,4567,1,1,1,1,2,2,1,1,1,1,1,1,4,2,1,1
OG0005909,4568,2,1,1,1,1,2,1,1,1,1,1,0,1,2,2,3
OG0005910,4569,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,0
OG0005911,4570,3,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2
OG0005912,4571,4,2,1,2,3,4,1,1,1,1,3,0,0,0,0,0
OG0005913,4572,1,1,1,1,1,1,1,1,1,1,2,0,5,1,1,1
OG0005914,4573,3,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1
OG0005915,4574,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2
OG0005916,4575,3,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1
OG0005917,4576,2,1,1,1,2,1,1,2,1,1,3,1,1,1,1,3
OG0005918,4577,2,1,1,2,1,1,0,3,1,1,2,1,1,3,0,1
OG0005919,4578,1,1,1,1,1,1,2,2,1,1,2,3,2,1,1,1
OG0005920,4579,1,1,1,1,0,2,1,1,1,1,1,5,1,4,1,1
OG0005921,4580,2,2,1,1,2,2,2,2,3,3,3,0,0,0,0,0
OG0005922,4581,2,1,1,1,1,2,2,1,1,3,1,1,1,2,1,2
OG0005923,4582,1,1,1,1,1,2,2,3,1,1,2,1,0,2,1,2
OG0005924,4583,1,1,1,1,2,2,1,1,1,1,1,0,1,4,2,2
OG0005925,4584,2,1,1,2,2,2,1,2,1,2,1,1,3,1,0,1
OG0005927,4585,1,1,1,1,2,2,3,2,2,2,2,0,0,1,1,0
OG0005928,4586,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2
OG0005929,4587,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2
OG0005930,4588,2,1,1,1,1,2,1,3,3,3,4,0,0,0,0,0
OG0005931,4589,2,1,2,1,0,3,2,4,2,2,1,0,0,0,0,1
OG0005932,4590,1,2,3,1,1,2,2,1,1,2,1,1,1,1,1,1
OG0005933,4591,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2
OG0005934,4592,2,1,1,1,1,1,1,1,2,2,3,1,2,1,1,2
OG0005935,4593,2,1,1,2,1,1,2,2,2,2,2,0,1,2,0,2
OG0005936,4594,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,3
OG0005937,4595,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1
OG0005938,4596,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,1
OG0005939,4597,3,1,2,1,2,3,2,3,2,2,2,0,0,0,0,0
OG0005940,4598,1,2,1,1,1,1,2,1,2,2,3,1,1,2,1,1
OG0005941,4599,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1
OG0005943,4600,2,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1
OG0005944,4601,2,1,0,1,1,1,1,1,1,2,1,0,1,2,1,1
OG0005945,4602,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2
OG0005946,4603,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1
OG0005947,4604,2,1,1,1,2,1,1,2,3,3,1,1,0,1,1,1
OG0005948,4605,1,2,2,1,1,1,1,2,2,2,2,1,1,1,0,2
OG0005949,4606,2,1,1,1,2,2,1,1,1,1,3,1,1,2,1,2
OG0005950,4607,2,1,1,1,2,1,1,1,1,1,2,2,1,3,1,2
OG0005951,4608,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2
OG0005952,4609,1,1,1,1,1,0,2,2,1,2,2,1,1,1,1,1
OG0005953,4610,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2
OG0005954,4611,4,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1
OG0005955,4612,2,1,1,3,1,1,0,1,1,1,2,2,2,2,2,1
OG0005956,4613,1,1,0,2,2,2,1,1,1,1,1,0,0,2,2,2
OG0005957,4614,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1
OG0005958,4615,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0005959,4616,1,1,1,1,1,0,2,1,1,1,1,3,1,4,1,2
OG0005961,4617,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,3
OG0005962,4618,2,1,1,1,2,3,1,2,1,2,1,2,2,1,0,1
OG0005963,4619,1,1,1,2,3,2,2,0,0,1,2,0,0,4,1,2
OG0005964,4620,1,1,1,1,1,2,1,1,1,1,2,0,1,2,2,1
OG0005965,4621,2,1,1,2,2,4,1,1,1,0,2,1,0,2,1,0
OG0005966,4622,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1
OG0005967,4623,1,1,1,2,1,2,1,1,1,2,1,0,0,3,2,1
OG0005968,4624,1,2,2,1,2,5,1,1,1,1,5,0,0,0,0,0
OG0005969,4625,1,2,2,2,4,1,2,4,3,1,1,0,0,0,0,0
OG0005970,4626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OG0005971,4627,4,1,1,1,2,2,2,2,2,2,4,0,0,0,0,0
OG0005972,4628,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,3
OG0005973,4629,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3
OG0005974,4630,1,1,1,1,1,1,2,2,2,2,1,1,1,3,1,1
OG0005975,4631,1,1,1,1,2,2,2,2,2,2,3,0,1,1,0,1
OG0005976,4632,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2
OG0005977,4633,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1
OG0005978,4634,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,2
OG0005979,4635,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,0
OG0005980,4636,1,2,1,1,1,1,1,1,2,1,1,1,3,2,2,0
OG0005981,4637,3,1,2,3,1,2,1,1,2,2,1,1,1,0,1,1
OG0005982,4638,2,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1
OG0005983,4639,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1
OG0005984,4640,6,1,1,1,1,1,1,1,2,1,1,1,1,2,0,1
OG0005985,4641,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2
OG0005986,4642,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3
OG0005987,4643,2,1,1,1,2,2,0,0,0,0,1,2,1,4,2,1
OG0005988,4644,1,1,2,1,1,1,1,1,1,1,1,1,0,2,2,3
OG0005989,4645,2,1,1,1,1,2,2,2,2,2,2,4,0,1,0,0
OG0005990,4646,1,1,2,1,1,2,2,2,1,3,2,1,2,1,0,1
OG0005991,4647,4,1,2,1,1,1,5,3,2,2,1,0,0,0,0,0
OG0005992,4648,2,2,2,1,3,3,1,1,1,1,3,0,1,1,1,0
OG0005993,4649,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1
OG0005994,4650,2,2,1,3,2,3,1,1,1,1,4,0,1,0,0,0
OG0005995,4651,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1
OG0005996,4652,2,1,2,1,2,1,1,1,1,1,2,1,1,3,0,1
OG0005997,4653,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1
OG0005998,4654,1,1,1,3,2,1,1,1,1,1,1,1,1,3,1,1
OG0005999,4655,1,1,1,1,2,1,2,1,1,1,1,0,0,3,1,2
OG0006000,4656,1,1,1,2,2,2,1,1,1,1,3,1,3,1,2,0
OG0006002,4657,1,2,1,2,2,2,2,2,2,3,4,0,0,0,0,0
OG0006003,4658,1,1,1,1,1,2,2,2,3,1,2,1,1,1,0,2
OG0006004,4659,1,1,1,1,1,3,2,2,2,2,1,1,1,2,1,1
OG0006005,4660,2,1,2,1,2,5,1,1,1,1,1,1,1,1,1,1
OG0006006,4661,1,1,1,1,2,2,2,1,1,2,2,0,2,2,0,1
OG0006007,4662,1,1,2,2,4,2,3,2,1,3,2,0,0,0,0,0
OG0006008,4663,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2
OG0006009,4664,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
OG0006010,4665,1,1,1,2,1,2,1,1,2,1,1,1,1,1,0,1
OG0006011,4666,2,1,1,1,2,1,1,1,1,1,1,1,6,1,1,1
OG0006012,4667,2,3,0,1,3,2,2,1,1,1,5,1,0,0,0,0
OG0006013,4668,2,2,2,2,2,3,1,1,1,0,4,0,0,1,0,2
OG0006014,4669,1,1,1,1,2,1,2,2,1,1,1,0,1,3,2,1
OG0006015,4670,1,2,1,1,1,1,1,1,1,1,1,1,0,4,1,1
OG0006016,4671,2,2,2,1,1,2,1,1,2,2,2,1,0,1,2,0
OG0006019,4672,1,1,2,1,2,2,1,1,1,1,1,0,4,2,1,2
OG0006020,4673,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,2
OG0006021,4674,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,3
OG0006022,4675,2,2,1,1,2,3,1,1,1,1,1,2,1,1,1,2
OG0006023,4676,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
OG0006024,4677,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1
OG0006025,4678,2,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2
OG0006026,4679,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1
OG0006027,4680,1,1,1,1,2,1,3,2,3,5,2,0,0,0,0,0
OG0006028,4681,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,1
OG0006029,4682,2,1,1,1,1,2,1,1,1,1,3,2,2,2,2,0
OG0006030,4683,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
OG0006031,4684,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2
OG0006032,4685,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
OG0006033,4686,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2
OG0006034,4687,2,1,1,1,2,2,1,1,1,1,10,0,0,0,0,0
OG0006035,4688,2,1,1,1,0,1,1,1,2,1,3,3,3,1,1,1
OG0006036,4689,1,2,1,1,1,1,2,1,2,2,1,0,1,2,1,2
OG0006037,4690,2,3,2,2,2,2,1,2,1,1,0,0,1,2,1,0
OG0006038,4691,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1
OG0006039,4692,2,1,1,1,3,2,1,1,1,1,1,1,1,3,1,1
OG0006040,4693,1,2,3,1,3,3,1,1,1,1,2,1,1,0,1,1
OG0006041,4694,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1
OG0006042,4695,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2
OG0006043,4696,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1
OG0006044,4697,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2
OG0006045,4698,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1
OG0006046,4699,1,1,1,1,1,2,1,1,1,1,1,6,1,1,0,1
OG0006047,4700,1,1,1,1,2,1,2,3,1,1,1,0,1,1,1,1
OG0006048,4701,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
OG0006049,4702,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4
OG0006050,4703,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1
OG0006051,4704,2,1,1,1,2,2,2,1,1,2,2,0,1,1,1,0
OG0006052,4705,1,1,1,1,2,2,2,2,2,2,6,0,0,1,0,0
OG0006053,4706,1,1,1,1,1,2,1,1,1,1,2,1,1,4,0,2
OG0006054,4707,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1
OG0006055,4708,1,1,1,2,2,2,1,1,1,1,1,1,1,4,1,1
OG0006056,4709,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,1
OG0006057,4710,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1
OG0006058,4711,1,5,1,1,1,3,1,1,1,1,2,1,1,1,1,1
OG0006059,4712,1,1,1,1,1,2,2,2,2,2,1,2,1,2,0,2
OG0006060,4713,1,1,1,1,2,3,2,2,2,2,2,0,0,1,1,2
OG0006061,4714,1,1,2,1,2,1,2,2,1,3,1,2,0,2,1,0
OG0006062,4715,1,1,1,1,1,1,1,1,1,0,1,4,3,1,1,0
OG0006063,4716,1,1,1,1,2,1,2,1,1,1,1,1,2,1,0,1
OG0006064,4717,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2
OG0006065,4718,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1
OG0006066,4719,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1
OG0006067,4720,1,1,1,1,1,2,1,1,1,1,1,2,4,1,3,0
OG0006068,4721,1,1,2,2,3,1,0,1,1,1,2,1,1,3,1,1
OG0006069,4722,1,1,1,1,2,2,1,1,1,1,1,2,3,1,1,3
OG0006071,4723,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1
OG0006072,4724,4,2,2,2,4,3,1,1,1,1,0,0,0,0,0,0
OG0006073,4725,1,1,1,1,1,2,4,2,2,2,1,1,0,1,1,2
OG0006074,4726,1,2,2,2,2,2,1,1,1,1,2,0,1,1,1,2
OG0006075,4727,3,1,1,0,2,1,2,1,1,2,1,2,1,0,0,5
OG0006076,4728,1,1,1,1,1,2,1,1,1,1,1,2,1,3,1,3
OG0006077,4729,1,1,1,1,1,1,1,1,1,1,1,0,3,2,0,0
OG0006078,4730,2,1,1,1,2,2,2,2,2,2,5,0,0,1,0,0
OG0006079,4731,1,1,1,1,2,2,1,1,1,1,2,0,6,1,1,1
OG0006080,4732,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1
OG0006081,4733,1,1,1,1,2,1,1,1,1,1,3,0,0,1,1,1
OG0006082,4734,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4
OG0006083,4735,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2
OG0006084,4736,1,1,2,1,1,1,2,1,2,1,2,1,1,4,1,1
OG0006085,4737,1,1,1,1,2,1,2,1,2,1,3,1,1,1,0,1
OG0006086,4738,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
OG0006087,4739,1,1,1,1,1,2,1,1,2,2,1,1,2,3,1,1
OG0006088,4740,2,2,1,2,4,6,1,1,1,1,2,0,0,0,0,0
OG0006089,4741,2,1,2,1,1,3,2,2,2,2,1,1,1,1,1,0
OG0006090,4742,1,1,2,1,1,2,1,2,2,2,1,1,1,2,1,1
OG0006092,4743,1,1,1,1,2,1,1,1,2,2,1,1,1,3,1,1
OG0006093,4744,1,1,1,1,1,3,1,1,1,1,1,1,1,2,4,2
OG0006094,4745,1,1,1,1,2,2,1,2,2,2,2,1,0,1,1,3
OG0006095,4746,2,2,1,1,2,2,1,1,1,1,3,1,1,1,1,2
OG0006096,4747,1,1,1,1,2,2,2,2,2,2,1,2,0,1,1,0
OG0006097,4748,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
